id,pressure [MPa],mass_flux [kg/m2-s],x_e_out [-],D_e [mm],D_h [mm],length [mm],chf_exp [MW/m2],author_Inasaka,author_Janssen,author_Kossolapov,author_Mortimore,author_Peskov,author_Richenderfer,author_Thompson,author_Weatherhead,author_Williams,geometry_plate,geometry_tube
17538,13.79,1537.8,0.0406,4.7,4.7,617.0,2.2,0,0,0,0,0,0,1,0,0,0,1
17539,15.51,3811.0,-0.0252,1.9,1.9,696.0,2.1,0,0,0,0,0,0,1,0,0,0,1
17540,5.51,1478.0,0.0032,12.7,42.3,1778.0,3.5,0,0,0,0,0,0,1,0,0,0,0
17541,15.51,3024.0,-0.0545,1.9,1.9,657.2,3.6,0,0,0,0,0,0,1,0,0,0,1
17542,6.889999999999999,5859.0,-0.0274,10.3,10.3,774.8,5.7,0,0,0,0,0,0,1,0,0,0,1
17543,6.89,1899.0,0.0192,12.8,12.8,1930.0,4.3,0,0,0,0,0,0,1,0,0,0,1
17544,13.79,1336.0,0.1113,8.65351919561243,14.764067574795769,457.0,2.7,0,0,0,0,0,0,1,0,0,0,1
17545,11.07,3391.0,,11.5,11.5,1143.0,2.6,0,0,0,0,0,0,1,0,0,0,1
17546,13.79,2817.4,,4.7,4.7,318.0,4.9,0,0,0,0,0,0,1,0,0,0,1
17547,10.96,4004.4,0.1439,10.8,10.8,864.0,2.8,0,0,0,0,0,0,1,0,0,0,1
17548,13.79,1356.0,,7.7,7.7,457.0,3.6,0,0,0,0,0,0,0,1,0,0,1
17549,7.19,1755.0,-0.0512,8.5,24.6,1778.0,8.0,0,1,0,0,0,0,0,0,0,0,0
17550,10.34,5940.0,0.0003,8.65351919561243,14.764067574795769,762.0,2.7,0,0,0,0,0,0,1,0,0,0,1
17551,6.889999999999999,1533.0,0.0051,8.5,22.3,1829.0,2.5,0,1,0,0,0,0,0,0,0,0,0
17552,6.287999999999999,4001.0,-0.0008,10.3,10.3,762.0,6.0,0,0,0,0,0,0,1,0,0,0,1
17553,9.65,5547.0,-0.0007,12.7,38.1,914.0,3.8,0,1,0,0,0,0,0,0,0,0,0
17554,12.0,705.0,-0.1488,10.0,10.0,1650.0,4.3,0,0,0,0,1,0,0,0,0,0,1
17555,6.889999999999999,6998.0,-0.0429,10.3,10.3,794.0,7.2,0,0,0,0,0,0,1,0,0,0,1
17556,18.96,2685.2,0.0332,1.9,1.9,152.0,4.4,0,0,0,0,0,0,1,0,0,0,1
17557,0.1,5600.0,-0.0218,15.0,120.0,10.0,6.7,0,0,0,0,0,1,0,0,0,1,0
17558,13.79,2428.0,0.0712,8.65351919561243,14.764067574795769,295.0,2.1,0,0,0,0,0,0,1,0,0,0,1
17559,13.79,2055.0,,11.1,11.1,457.0,3.4,0,0,0,0,0,0,0,1,0,0,1
17560,3.45,5907.8,0.0334,10.3,10.3,762.0,4.5,0,0,0,0,0,0,1,0,0,0,1
17561,6.89,3112.4,,12.8,12.8,1930.0,2.6,0,0,0,0,0,0,1,0,0,0,1
17562,11.0,2034.0,,11.5,11.5,1143.0,2.6,0,0,0,0,0,0,1,0,0,0,1
17563,10.34,7880.0,,10.3,10.3,762.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17564,10.38,1383.0,,4.6,4.6,229.0,5.4,0,0,0,0,0,0,1,0,0,0,1
17565,10.34,4842.0,-0.0609,10.3,10.3,762.0,5.0,0,0,0,0,0,0,1,0,0,0,1
17566,17.24,2609.4,,1.9,1.9,152.0,6.6,0,0,0,0,0,0,1,0,0,0,1
17567,6.89,4218.0,,10.3,10.3,794.0,2.6,0,0,0,0,0,0,1,0,0,0,1
17568,10.34,7717.0,-0.0515,10.3,10.3,762.0,4.7,0,0,0,0,0,0,1,0,0,0,1
17569,8.27,1354.0,0.0945,5.6,15.2,2134.0,2.2,0,0,0,0,0,0,0,0,0,0,0
17570,13.79,693.0,,8.65351919561243,14.764067574795769,457.0,3.5,0,0,0,0,0,0,0,1,0,0,1
17571,6.89,3784.0,-0.0264,10.3,10.3,2056.6,4.6,0,0,0,0,0,0,1,0,0,0,1
17572,13.79,1505.0,0.0305,7.8,7.8,591.0,2.6,0,0,0,0,0,0,1,0,0,0,1
17573,13.79,903.0,,4.7,4.7,305.0,2.8,0,0,0,0,0,0,1,0,0,0,1
17574,15.51,2984.0,-0.091,1.9,1.9,152.0,3.2,0,0,0,0,0,0,1,0,0,0,1
17575,15.17,4073.0,,9.5,9.5,1836.0,1.6,0,0,0,0,0,0,0,0,1,0,1
17576,6.79,2034.0,0.0067,10.8,10.8,432.0,4.5,0,0,0,0,0,0,1,0,0,0,1
17577,6.89,1533.0,,8.5,22.3,2743.0,3.0,0,1,0,0,0,0,0,0,0,0,0
17578,11.03,532.0,0.1434,5.6,15.2,2134.0,1.0,0,0,0,0,0,0,1,0,0,0,0
17579,5.604,4787.0,,8.65351919561243,14.764067574795769,432.0,4.2,0,0,0,0,0,0,1,0,0,0,1
17580,6.72,1872.0,,23.6,23.6,950.2,2.9,0,0,0,0,0,0,1,0,0,0,1
17581,13.79,2143.0,0.0674,7.8,7.8,591.0,2.2,0,0,0,0,0,0,1,0,0,0,1
17582,18.616000000000003,3811.0,-0.0579,1.9,1.9,152.0,4.3,0,0,0,0,0,0,1,0,0,0,1
17583,13.79,3513.0,0.0835,7.8,7.8,591.0,2.5,0,0,0,0,0,0,1,0,0,0,1
17584,13.79,3974.0,0.0883,4.7,4.7,318.0,2.1,0,0,0,0,0,0,1,0,0,0,1
17585,13.79,2428.0,,1.9,1.9,456.0,5.5,0,0,0,0,0,0,1,0,0,0,1
17586,13.79,3770.0,,4.7,4.7,305.0,3.0,0,0,0,0,0,0,1,0,0,0,1
17587,3.83,4123.0,0.0379,10.8,10.8,432.0,5.9,0,0,0,0,0,0,1,0,0,0,1
17588,8.27,1355.0,,5.6,15.2,1932.0,2.5,0,0,0,0,0,0,1,0,0,0,0
17589,6.89,4096.0,,10.8,10.8,864.0,4.0,0,0,0,0,0,0,1,0,0,0,1
17590,13.79,2618.0,,7.7,7.7,1375.8,2.3,0,0,0,0,0,0,0,1,0,0,1
17591,13.79,2817.4,0.0406,4.7,4.7,318.0,2.1,0,0,0,0,0,0,1,0,0,0,1
17592,13.79,2143.0,0.0238,4.7,4.7,305.0,2.2,0,0,0,0,0,0,1,0,0,0,1
17593,13.79,2055.0,0.0334,7.7,7.7,457.0,2.3,0,0,0,0,0,0,1,0,0,0,1
17594,13.79,2324.2,0.0884,4.6,4.6,295.0,3.2,0,0,0,0,0,0,1,0,0,0,1
17595,18.96,2767.0,-0.2834,1.9,1.9,152.0,3.5,0,0,0,0,0,0,1,0,0,0,1
17596,13.79,2676.0,,9.5,9.5,1836.0,2.7,0,0,0,0,0,0,0,0,1,0,1
17597,9.71,5588.0,,6.4,15.9,848.4,3.6,0,1,0,0,0,0,0,0,0,0,0
17598,14.8,2217.0,,10.0,10.0,520.0,5.1,0,0,0,0,1,0,0,0,0,0,1
17599,13.79,2360.8,,5.7,5.7,625.0,4.3,0,0,0,0,0,0,1,0,0,0,1
17600,13.789999999999997,2699.0,-0.0276,7.7,7.7,1317.2,3.8,0,0,0,0,0,0,1,0,0,0,1
17601,10.34,4150.0,-0.0378,10.3,10.3,762.0,5.3,0,0,0,0,0,0,1,0,0,0,1
17602,13.79,1354.0,,5.6,22.626824800829144,2134.0,1.0,0,0,0,0,0,0,0,0,0,0,0
17603,13.79,4299.0,,4.7,4.7,318.0,2.7,0,0,0,0,0,0,1,0,0,0,1
17604,4.432,4136.0,0.1294,5.6,5.6,432.0,4.2,0,0,0,0,0,0,1,0,0,0,1
17605,6.89,3189.8,,6.4,25.85922834380474,914.0,4.3,0,1,0,0,0,0,0,0,0,0,0
17606,13.79,1354.0,0.1913,5.6,15.2,2134.0,2.0,0,0,0,0,0,0,0,0,0,0,0
17607,10.228,1288.0,0.0849,11.5,11.5,1143.0,2.8,0,0,0,0,0,0,1,0,0,0,1
17608,6.89,3408.2,-0.0187,15.0,120.0,10.0,3.7,0,0,0,0,0,1,0,0,0,1,0
17609,6.234,3770.0,0.0143,10.8,10.8,864.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17610,13.79,3648.0,,8.65351919561243,14.764067574795769,152.0,10.8,0,0,0,0,0,0,1,0,0,0,1
17611,15.51,2102.0,-0.0331,1.9,1.9,2134.0,2.5,0,0,0,0,0,0,1,0,0,0,1
17612,6.89,2699.0,-0.0515,8.65351919561243,14.764067574795769,1972.0,12.7,0,0,0,0,0,0,1,0,0,0,1
17613,13.79,1339.0,,7.7,7.7,457.0,2.7,0,0,0,0,0,0,1,0,0,0,1
17614,16.0,1000.0,-0.03,10.0,10.0,1650.0,1.2,0,0,0,0,1,0,0,0,0,0,1
17615,6.89,5357.0,0.0262,23.6,23.6,1972.0,2.5,0,0,0,0,0,0,1,0,0,0,1
17616,13.79,1709.0,,7.8,7.8,591.0,2.6,0,0,0,0,0,0,1,0,0,0,1
17617,6.89,7215.0,0.0406,23.6,23.6,1972.0,2.3,0,0,0,0,0,0,1,0,0,0,1
17618,13.79,678.0,-0.1601,8.65351919561243,14.764067574795769,625.0,6.7,0,0,0,0,0,0,1,0,0,0,1
17619,6.89,1763.0,0.1959,10.8,10.8,432.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17620,6.89,3954.8,-0.0027,23.6,23.6,610.0,3.9,0,0,0,0,0,0,1,0,0,0,1
17621,9.120000000000001,1994.0,-0.1386,11.1,11.1,457.0,3.2,0,0,0,0,0,0,0,1,0,0,1
17622,6.9,1519.0,,12.7,42.3,1778.0,3.9,0,1,0,0,0,0,0,0,0,0,0
17623,12.0,1000.0,-0.0102,10.0,10.0,715.2,5.0,0,0,0,0,1,0,0,0,0,0,1
17624,13.79,4774.0,-0.2106,4.7,4.7,318.0,3.2,0,0,0,0,0,0,1,0,0,0,1
17625,3.814,3811.0,-0.1153,1.9,1.9,980.4,7.8,0,0,0,0,0,0,1,0,0,0,1
17626,13.79,916.0,-0.0385,8.65351919561243,14.764067574795769,457.0,2.0,0,0,0,0,0,0,1,0,0,0,1
17627,6.89,1519.0,0.0479,12.7,42.3,1232.6,2.6,0,0,0,0,0,0,1,0,0,0,0
17628,6.86,2007.0,0.0902,10.8,10.8,841.0,3.5,0,0,0,0,0,0,1,0,0,0,1
17629,13.79,3813.8,-0.0105,4.7,4.7,305.0,10.0,0,0,0,0,0,0,1,0,0,0,1
17630,6.859999999999999,1926.0,,10.8,10.8,432.0,3.2,0,0,0,0,0,0,1,0,0,0,1
17631,13.79,2055.0,0.0145,7.7,7.7,457.0,2.0,0,0,0,0,0,0,0,1,0,0,1
17632,8.27,2700.6,,8.65351919561243,14.764067574795769,1836.0,3.3,0,0,0,0,0,0,0,0,1,0,1
17633,11.0,4069.0,0.0436,11.5,11.5,1524.0,2.8,0,0,0,0,0,0,1,0,0,0,1
17634,13.79,5588.0,,8.65351919561243,14.764067574795769,318.0,1.9,0,0,0,0,0,0,1,0,0,0,1
17635,6.72,4001.0,0.0129,10.8,10.8,432.0,4.5,0,0,0,0,0,0,1,0,0,0,1
17636,13.79,1397.0,-0.1218,7.7,7.7,457.0,2.7,0,0,0,0,0,0,0,1,0,0,1
17637,13.79,1356.0,0.0032,7.7,7.7,457.0,1.6,0,0,0,0,0,0,0,1,0,0,1
17638,10.0,4750.0,-0.0412,10.0,10.0,660.0,4.7,0,0,0,0,1,0,0,0,0,0,1
17639,6.89,2990.2,,8.65351919561243,14.764067574795769,1271.8,3.6,0,0,0,0,0,0,1,0,0,0,1
17640,6.89,7690.0,-0.0471,8.65351919561243,14.764067574795769,794.0,5.5,0,0,0,0,0,0,1,0,0,0,1
17641,13.79,1537.8,,7.7,7.7,617.0,2.8,0,0,0,0,0,0,0,1,0,0,1
17642,13.79,3458.0,0.0459,4.7,4.7,318.0,2.9,0,0,0,0,0,0,1,0,0,0,1
17643,13.79,2699.0,-0.1806,7.7,7.7,457.0,5.4,0,0,0,0,0,0,0,1,0,0,1
17644,13.79,2055.0,0.0214,7.7,7.7,457.0,2.9,0,0,0,0,0,0,1,0,0,0,1
17645,11.03,2034.0,,11.5,11.5,1524.0,1.8,0,0,0,0,0,0,1,0,0,0,1
17646,6.89,4367.0,,8.65351919561243,14.764067574795769,919.2,2.3,0,0,0,0,0,0,1,0,0,0,1
17647,6.89,4069.0,0.0008,5.6,5.6,575.6,4.7,0,0,0,0,0,0,1,0,0,0,1
17648,13.79,2817.4,,4.7,4.7,318.0,4.8,0,0,0,0,0,0,1,0,0,0,1
17649,13.79,2740.0,,8.65351919561243,14.764067574795769,305.0,7.6,0,0,0,0,0,0,1,0,0,0,1
17650,13.79,4476.0,0.0406,4.6,4.6,295.0,4.6,0,0,0,0,0,0,1,0,0,0,1
17651,13.79,2055.0,0.0145,7.7,7.7,457.0,2.3,0,0,0,0,0,0,0,1,0,0,1
17652,6.89,2794.0,-0.0117,6.4,15.9,1317.6,4.3,0,1,0,0,0,0,0,0,0,0,0
17653,6.89,3797.0,-0.0477,37.5,37.5,1953.0,3.9,0,0,0,0,0,0,1,0,0,0,1
17654,6.89,5479.0,-0.0097,12.8,12.8,1930.0,4.6,0,0,0,0,0,0,1,0,0,0,1
17655,6.89,5398.0,-0.0229,10.3,10.3,1837.0,4.8,0,0,0,0,0,0,1,0,0,0,1
17656,18.27,793.0,,3.0,3.0,35.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17657,13.79,2129.0,0.0871,8.65351919561243,14.764067574795769,591.0,5.3,0,0,0,0,0,0,1,0,0,0,1
17658,13.79,2055.0,-0.0276,8.65351919561243,14.764067574795769,457.0,3.3,0,0,0,0,0,0,1,0,0,0,1
17659,6.86,4069.0,,10.8,10.8,988.2,3.7,0,0,0,0,0,0,1,0,0,0,1
17660,6.89,5479.0,,10.3,10.3,762.0,4.8,0,0,0,0,0,0,1,0,0,0,1
17661,6.92,1519.0,0.0479,8.5,24.6,1778.0,3.2,0,1,0,0,0,0,0,0,0,0,0
17662,13.79,678.0,,7.7,7.7,457.0,2.9,0,0,0,0,0,0,0,1,0,0,1
17663,6.89,6446.4,-0.0264,10.3,10.3,794.0,5.4,0,0,0,0,0,0,1,0,0,0,1
17664,10.34,5547.0,,10.3,10.3,762.0,4.9,0,0,0,0,0,0,1,0,0,0,1
17665,20.68,1316.0,0.007,3.6,3.6,76.0,3.4,0,0,0,0,0,0,1,0,0,0,1
17666,15.788,3458.0,,8.65351919561243,14.764067574795769,327.6,2.6,0,0,0,0,0,0,1,0,0,0,1
17667,4.4799999999999995,4123.0,0.0496,4.7,4.7,386.4,3.2,0,0,0,0,0,0,1,0,0,0,1
17668,1.64,2000.0,-0.0137,15.0,120.0,121.0,3.1,0,0,0,0,0,1,0,0,0,1,0
17669,0.1,2000.0,,15.0,120.0,10.0,3.7,0,0,0,0,0,1,0,0,0,1,0
17670,9.669999999999998,5615.0,-0.046,6.4,15.9,914.0,7.9,0,1,0,0,0,0,0,0,0,0,0
17671,13.79,5588.0,-0.0379,1.9,1.9,152.0,4.3,0,0,0,0,0,0,1,0,0,0,1
17672,13.79,1533.0,,7.8,7.8,591.0,2.2,0,0,0,0,0,0,1,0,0,0,1
17673,13.79,3998.0,-0.0719,5.6,15.2,2134.0,2.5,0,0,0,0,0,0,0,0,0,0,0
17674,13.79,3648.0,0.0393,4.6,4.6,295.0,3.9,0,0,0,0,0,0,1,0,0,0,1
17675,13.789999999999997,1356.0,,7.7,7.7,457.0,1.5,0,0,0,0,0,0,0,1,0,0,1
17676,6.89,3662.0,-0.0269,10.3,10.3,2060.4,5.0,0,0,0,0,0,0,1,0,0,0,1
17677,18.27,678.0,-0.1224,3.0,3.0,150.0,2.9,0,0,0,0,0,0,1,0,0,0,1
17678,13.79,1881.2,,7.8,7.8,591.0,2.6,0,0,0,0,0,0,1,0,0,0,1
17679,6.93,4069.0,,5.6,5.6,432.0,2.2,0,0,0,0,0,0,1,0,0,0,1
17680,6.89,3341.6,0.0383,37.5,37.5,1953.0,2.7,0,0,0,0,0,0,1,0,0,0,1
17681,8.278,3391.0,0.0585,11.5,11.5,914.0,2.0,0,0,0,0,0,0,1,0,0,0,1
17682,18.96,2685.2,-0.1258,1.9,1.9,152.0,8.4,0,0,0,0,0,0,1,0,0,0,1
17683,0.51,1000.0,-0.0407,15.0,15.0,660.0,4.0,0,0,0,0,0,0,1,0,0,0,1
17684,18.96,2685.2,,1.9,1.9,152.0,4.9,0,0,0,0,0,0,1,0,0,0,1
17685,12.0,2439.0,,10.0,10.0,1650.0,2.2,0,0,0,0,0,0,1,0,0,0,1
17686,7.859999999999999,3933.0,-0.1438,3.6,3.6,76.0,4.8,0,0,0,0,0,0,1,0,0,0,1
17687,13.789999999999997,7500.0,0.0406,7.7,7.7,457.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17688,15.51,1359.0,0.0847,5.6,15.2,1162.4,1.1,0,0,0,0,0,0,0,0,0,0,0
17689,6.79,3250.0,-0.0415,10.8,10.8,864.0,5.3,0,0,0,0,0,0,1,0,0,0,1
17690,15.17,1335.0,,9.5,9.5,1836.0,1.2,0,0,0,0,0,0,0,0,1,0,1
17691,0.1,1276.4,-0.1392,15.0,120.0,10.0,2.8,0,0,1,0,0,0,0,0,0,1,0
17692,0.2,2378.0,0.0077,8.65351919561243,14.764067574795769,152.0,6.1,0,0,0,0,0,0,1,0,0,0,1
17693,13.79,3648.0,-0.0404,1.9,1.9,1115.4,7.5,0,0,0,0,0,0,1,0,0,0,1
17694,8.96,3797.6,0.1198,11.5,11.5,1524.0,2.4,0,0,0,0,0,0,1,0,0,0,1
17695,13.79,1736.0,,7.8,7.8,1679.4,2.0,0,0,0,0,0,0,1,0,0,0,1
17696,13.79,1221.0,0.0249,7.7,7.7,457.0,1.1,0,0,0,0,0,0,0,1,0,0,1
17697,6.89,3458.0,,8.65351919561243,14.764067574795769,2341.4,4.7,0,0,0,0,0,0,1,0,0,0,1
17698,13.79,1881.2,0.0868,7.8,7.8,591.0,2.3,0,0,0,0,0,0,1,0,0,0,1
17699,13.79,1355.0,0.0101,7.7,7.7,368.2,1.1,0,0,0,0,0,0,1,0,0,0,1
17700,6.86,4069.0,,5.6,5.6,988.2,1.4,0,0,0,0,0,0,1,0,0,0,1
17701,10.34,4815.0,-0.1209,10.3,10.3,762.0,6.7,0,0,0,0,0,0,1,0,0,0,1
17702,2.63,882.0,,3.0,3.0,150.0,3.1,0,0,0,0,0,0,1,0,0,0,1
17703,6.89,6076.0,,10.3,10.3,762.0,4.4,0,0,0,0,0,0,1,0,0,0,1
17704,11.07,3526.4,0.0577,11.5,11.5,1371.6,2.9,0,0,0,0,0,0,1,0,0,0,1
17705,8.282,1519.0,0.1622,12.7,42.3,1778.0,1.7,0,1,0,0,0,0,0,0,0,0,0
17706,12.0,1944.0,0.0062,10.0,10.0,1000.0,3.2,0,0,0,0,0,0,1,0,0,0,1
17707,15.51,3119.0,-0.0297,1.9,1.9,152.0,3.8,0,0,0,0,0,0,1,0,0,0,1
17708,13.79,3052.0,0.1018,7.8,7.8,591.0,2.5,0,0,0,0,0,0,1,0,0,0,1
17709,6.92,3052.0,,8.65351919561243,14.764067574795769,1778.0,2.7,0,1,0,0,0,0,0,0,0,0,0
17710,6.93,4059.0,,10.8,10.8,864.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17711,6.89,2306.0,0.0474,4.6,4.6,1778.0,2.4,0,1,0,0,0,0,0,0,0,0,1
17712,6.86,4123.0,-0.0027,5.6,5.6,432.0,5.4,0,0,0,0,0,0,1,0,0,0,1
17713,0.1,524.0,-0.0434,15.0,120.0,10.0,3.2,0,0,1,0,0,0,0,0,0,1,0
17714,15.51,1349.0,0.0253,5.6,15.2,2134.0,2.2,0,0,0,0,0,0,0,0,0,0,0
17715,18.96,2862.0,-0.3155,1.9,1.9,152.0,4.5,0,0,0,0,0,0,1,0,0,0,1
17716,18.96,2034.0,-0.1943,1.9,1.9,152.0,1.8,0,0,0,0,0,0,1,0,0,0,1
17717,17.24,5384.0,-0.1224,3.0,3.0,150.0,6.2,0,0,0,0,0,0,1,0,0,0,1
17718,10.34,7880.0,-0.0172,10.3,10.3,762.0,4.0,0,0,0,0,0,0,1,0,0,0,1
17719,6.89,1277.0,0.1936,23.6,23.6,610.0,1.4,0,0,0,0,0,0,1,0,0,0,1
17720,13.79,1260.0,0.0645,7.8,7.8,591.0,2.7,0,0,0,0,0,0,1,0,0,0,1
17721,6.89,2807.0,0.0901,6.4,15.9,914.0,2.6,0,1,0,0,0,0,0,0,0,0,0
17722,13.79,2055.0,-0.1756,7.7,7.7,457.0,4.8,0,0,0,0,0,0,0,1,0,0,1
17723,5.606,4055.0,0.1512,10.8,10.8,864.0,2.6,0,0,0,0,0,0,1,0,0,0,1
17724,13.79,1221.0,,7.7,7.7,457.0,2.5,0,0,0,0,0,0,1,0,0,0,1
17725,3.86,4069.0,0.0436,10.8,10.8,864.0,2.2,0,0,0,0,0,0,1,0,0,0,1
17726,6.89,2807.0,0.0381,6.4,25.85922834380474,914.0,3.8,0,1,0,0,0,0,0,0,0,0,0
17727,18.96,2685.2,-0.0664,8.65351919561243,14.764067574795769,152.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17728,6.83,4069.0,0.0396,10.8,10.8,432.0,3.5,0,0,0,0,0,0,1,0,0,0,1
17729,12.0,4986.0,-0.0465,10.0,10.0,565.0,5.4,0,0,0,0,1,0,0,0,0,0,1
17730,13.79,678.0,,11.1,11.1,457.0,1.6,0,0,0,0,0,0,0,1,0,0,1
17731,10.502,1000.0,-0.03,10.0,10.0,890.0,1.3,0,0,0,0,1,0,0,0,0,0,1
17732,13.79,1383.0,-0.1702,7.7,7.7,457.0,4.6,0,0,0,0,0,0,1,0,0,0,1
17733,5.074,3797.0,,10.8,10.8,467.6,6.8,0,0,0,0,0,0,1,0,0,0,1
17734,13.789999999999997,3389.4,-0.0431,4.7,4.7,318.0,5.3,0,0,0,0,0,0,1,0,0,0,1
17735,13.79,1355.0,0.1162,5.6,15.2,2134.0,1.0,0,0,0,0,0,0,1,0,0,0,0
17736,13.79,734.0,0.0787,8.65351919561243,14.764067574795769,591.0,2.3,0,0,0,0,0,0,1,0,0,0,1
17737,13.79,1614.0,-0.0492,5.6,22.626824800829144,1679.4,0.8,0,0,0,0,0,0,0,0,0,0,0
17738,18.0,1842.0,,10.0,10.0,1650.0,2.2,0,0,0,0,0,0,1,0,0,0,1
17739,13.789999999999997,1356.0,,11.1,11.1,457.0,3.8,0,0,0,0,0,0,1,0,0,0,1
17740,6.92,3852.0,0.0275,8.65351919561243,14.764067574795769,432.0,4.2,0,1,0,0,0,0,0,0,0,0,0
17741,13.79,1345.0,-0.0394,5.6,15.2,2134.0,2.1,0,0,0,0,0,0,0,0,0,0,0
17742,13.79,2817.4,-0.0072,4.7,4.7,318.0,5.0,0,0,0,0,0,0,1,0,0,0,1
17743,12.776,2349.0,-0.0404,1.9,1.9,152.0,3.2,0,0,0,0,0,0,1,0,0,0,1
17744,10.34,3960.0,-0.0385,10.3,10.3,762.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17745,13.79,2048.0,,1.9,1.9,152.0,3.4,0,0,0,0,0,0,0,1,0,0,1
17746,13.79,1356.0,-0.0109,7.7,7.7,457.0,9.3,0,0,0,0,0,0,0,1,0,0,1
17747,14.0,6144.0,,10.0,10.0,660.0,4.1,0,0,0,0,1,0,0,0,0,0,1
17748,13.79,2441.0,-0.0321,1.9,1.9,152.0,2.4,0,0,0,0,0,0,1,0,0,0,1
17749,10.0,4750.0,-0.0298,10.0,10.0,1650.0,3.8,0,0,0,0,1,0,0,0,0,0,1
17750,13.79,685.0,0.0782,7.8,7.8,591.0,2.0,0,0,0,0,0,0,1,0,0,0,1
17751,7.07,2021.0,0.0003,10.8,10.8,864.0,3.7,0,0,0,0,0,0,1,0,0,0,1
17752,13.79,1881.2,0.0351,7.8,7.8,591.0,2.5,0,0,0,0,0,0,1,0,0,0,1
17753,13.79,1682.0,0.0129,7.8,7.8,591.0,2.0,0,0,0,0,0,0,1,0,0,0,1
17754,14.0,3540.2,0.0486,10.0,10.0,1300.0,2.9,0,0,0,0,1,0,0,0,0,0,1
17755,6.89,2794.0,-0.0825,6.4,15.9,914.0,9.3,0,1,0,0,0,0,0,0,0,0,0
17756,13.789999999999997,2089.0,,7.7,7.7,457.0,2.2,0,0,0,0,0,0,0,1,0,0,1
17757,13.79,1899.0,0.0334,11.1,11.1,457.0,2.3,0,0,0,0,0,0,0,1,0,0,1
17758,6.93,2061.0,0.0857,5.6,5.6,216.0,4.2,0,0,0,0,0,0,1,0,0,0,1
17759,13.79,2324.2,0.0886,4.6,4.6,295.0,2.5,0,0,0,0,0,0,1,0,0,0,1
17760,0.46399999999999997,2000.0,,15.0,120.0,10.0,6.2,0,0,0,0,0,1,0,0,0,1,0
17761,6.89,2740.0,0.0724,12.8,12.8,1930.0,2.0,0,0,0,0,0,0,1,0,0,0,1
17762,6.89,4062.0,0.0424,10.8,10.8,864.0,4.2,0,0,0,0,0,0,1,0,0,0,1
17763,6.89,3770.0,-0.0188,12.8,12.8,1930.0,6.8,0,0,0,0,0,0,1,0,0,0,1
17764,14.136000000000001,2821.0,,1.9,1.9,696.0,2.8,0,0,0,0,0,0,1,0,0,0,1
17765,15.51,3743.0,-0.0385,1.9,1.9,152.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17766,3.86,4069.0,,10.8,10.8,432.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17767,11.03,2034.0,0.0945,9.3,9.3,1524.0,1.9,0,0,0,0,0,0,1,0,0,0,1
17768,13.79,2817.4,0.0648,4.7,4.7,318.0,2.0,0,0,0,0,0,0,1,0,0,0,1
17769,13.789999999999997,6781.0,0.1601,11.1,11.1,457.0,1.9,0,0,0,0,0,0,0,1,0,0,1
17770,8.258,1383.0,0.0811,23.6,23.6,1972.0,2.6,0,0,0,0,0,0,1,0,0,0,1
17771,12.07,2509.0,,1.9,1.9,152.0,3.2,0,0,0,0,0,0,1,0,0,0,1
17772,10.0,1617.0,0.0323,10.0,10.0,890.0,2.2,0,0,0,0,1,0,0,0,0,0,1
17773,6.92,2278.0,,8.5,24.6,1778.0,3.7,0,1,0,0,0,0,0,0,0,0,0
17774,13.79,4964.0,0.0077,4.7,4.7,318.0,2.5,0,0,0,0,0,0,1,0,0,0,1
17775,9.71,5615.0,-0.0515,6.4,15.9,914.0,5.0,0,1,0,0,0,0,0,0,0,0,0
17776,12.41,2794.0,-0.0306,4.7,4.7,305.0,3.6,0,0,0,0,0,0,1,0,0,0,1
17777,13.79,2021.0,0.1015,7.7,7.7,457.0,1.5,0,0,0,0,0,0,0,1,0,0,1
17778,13.79,1682.0,,7.7,7.7,457.0,5.5,0,0,0,0,0,0,0,1,0,0,1
17779,9.65,2794.0,-0.0278,12.7,42.3,1778.0,3.1,0,0,0,0,0,0,1,0,0,0,0
17780,9.68,1519.0,0.0113,12.7,42.3,1778.0,3.1,0,1,0,0,0,0,0,0,0,0,0
17781,13.79,3445.0,0.0183,4.6,4.6,295.0,2.1,0,0,0,0,0,0,1,0,0,0,1
17782,13.789999999999997,926.0,-0.0102,11.1,11.1,457.0,2.5,0,0,0,0,0,0,0,1,0,0,1
17783,6.79,734.0,0.1383,10.8,10.8,627.6,3.4,0,0,0,0,0,0,1,0,0,0,1
17784,6.89,3784.0,,10.3,10.3,794.0,4.6,0,0,0,0,0,0,1,0,0,0,1
17785,13.79,3784.0,0.0045,8.65351919561243,14.764067574795769,318.0,2.6,0,0,0,0,0,0,1,0,0,0,1
17786,13.79,1354.0,0.0334,11.1,11.1,468.0,2.9,0,0,0,0,0,0,0,1,0,0,1
